ID,DOL Year,Stat Week,DOL Month,Date of Landing,District,Subdistrict,Stat Area,Stat Area Name,Gear Name,Harvest Name,Species Name,Number Of Animals (sum),Landed Weight (sum),Business Name
4872,2021,34,8,8/18/2021,232,8,23208,Taylor Bay Section,Purse seine,State managed fishery,"salmon, chum",1,11,Obi Seafoods-Naknek
4873,2021,34,8,8/18/2021,232,8,23208,Taylor Bay Section,Purse seine,State managed fishery,"salmon, pink",1010,3232,Obi Seafoods-Naknek
4874,2021,34,8,8/18/2021,232,8,23208,Taylor Bay Section,Purse seine,State managed fishery,"salmon, pink",13201,46214,Pacific Star Seafoods
4875,2021,34,8,8/18/2021,232,11,23211,Port Dick Headend Section,Purse seine,State managed fishery,"salmon, chum",44,327,Obi Seafoods-Naknek
4876,2021,34,8,8/18/2021,232,11,23211,Port Dick Headend Section,Purse seine,State managed fishery,"salmon, chum",114,721,Pacific Star Seafoods
4877,2021,34,8,8/18/2021,232,11,23211,Port Dick Headend Section,Purse seine,State managed fishery,"salmon, pink",41679,153227,Obi Seafoods-Naknek
4878,2021,34,8,8/18/2021,232,11,23211,Port Dick Headend Section,Purse seine,State managed fishery,"salmon, pink",39517,126464,Pacific Star Seafoods
4879,2021,34,8,8/18/2021,232,12,23212,Port Dick Middle Creek Section,Purse seine,State managed fishery,"salmon, chum",88,625,Obi Seafoods-Naknek
4880,2021,34,8,8/18/2021,232,12,23212,Port Dick Middle Creek Section,Purse seine,State managed fishery,"salmon, pink",35890,121936,Obi Seafoods-Naknek
4881,2021,34,8,8/18/2021,232,12,23212,Port Dick Middle Creek Section,Purse seine,State managed fishery,"salmon, pink",4912,17200,Pacific Star Seafoods
4882,2021,34,8,8/18/2021,232,12,23212,Port Dick Middle Creek Section,Purse seine,State managed fishery,"salmon, sockeye",1,5,Obi Seafoods-Naknek
4883,2021,34,8,8/18/2021,232,15,23215,Nuka Island,Purse seine,State managed fishery,"salmon, chum",10,97,Obi Seafoods-Naknek
4884,2021,34,8,8/18/2021,232,15,23215,Nuka Island,Purse seine,State managed fishery,"salmon, pink",9090,29088,Obi Seafoods-Naknek
4885,2021,34,8,8/18/2021,232,15,23215,Nuka Island,Purse seine,State managed fishery,"salmon, sockeye",1,6,Obi Seafoods-Naknek
4886,2021,34,8,8/19/2021,241,7,24107,Tutka Bay SHA,Fish ladder/race way,Private Hatchery - Carcass Sale,"salmon, pink",5860,15191,Pacific Star Seafoods
4887,2021,34,8,8/20/2021,232,4,23204,Windy Bay,Purse seine,State managed fishery,"salmon, chum",1,7,Pacific Star Seafoods
4888,2021,34,8,8/20/2021,232,4,23204,Windy Bay,Purse seine,State managed fishery,"salmon, pink",34072,108171,Pacific Star Seafoods
4889,2021,34,8,8/20/2021,232,8,23208,Taylor Bay Section,Purse seine,State managed fishery,"salmon, chum",34,240,Obi Seafoods-Naknek
4890,2021,34,8,8/20/2021,232,8,23208,Taylor Bay Section,Purse seine,State managed fishery,"salmon, coho",3,17,Obi Seafoods-Naknek
4891,2021,34,8,8/20/2021,232,8,23208,Taylor Bay Section,Purse seine,State managed fishery,"salmon, pink",12384,49567,Obi Seafoods-Naknek
4892,2021,34,8,8/20/2021,232,8,23208,Taylor Bay Section,Purse seine,State managed fishery,"salmon, sockeye",12,47,Obi Seafoods-Naknek
4893,2021,34,8,8/20/2021,232,11,23211,Port Dick Headend Section,Purse seine,State managed fishery,"salmon, chum",15,109,Pacific Star Seafoods
4894,2021,34,8,8/20/2021,232,11,23211,Port Dick Headend Section,Purse seine,State managed fishery,"salmon, pink",2175,8700,Obi Seafoods-Naknek
4895,2021,34,8,8/20/2021,232,11,23211,Port Dick Headend Section,Purse seine,State managed fishery,"salmon, pink",14213,71068,Pacific Star Seafoods
4896,2021,34,8,8/20/2021,232,12,23212,Port Dick Middle Creek Section,Purse seine,State managed fishery,"salmon, chum",1,8,Obi Seafoods-Naknek
4897,2021,34,8,8/20/2021,232,12,23212,Port Dick Middle Creek Section,Purse seine,State managed fishery,"salmon, pink",19392,55855,Obi Seafoods-Naknek
4898,2021,34,8,8/20/2021,232,12,23212,Port Dick Middle Creek Section,Purse seine,State managed fishery,"salmon, pink",6982,27911,Pacific Star Seafoods
4899,2021,34,8,8/20/2021,232,12,23212,Port Dick Middle Creek Section,Purse seine,State managed fishery,"salmon, sockeye",3,15,Obi Seafoods-Naknek
4900,2021,34,8,8/20/2021,232,15,23215,Nuka Island,Purse seine,State managed fishery,"salmon, chum",17,125,Obi Seafoods-Naknek
4901,2021,34,8,8/20/2021,232,15,23215,Nuka Island,Purse seine,State managed fishery,"salmon, coho",10,76,Obi Seafoods-Naknek
4902,2021,34,8,8/20/2021,232,15,23215,Nuka Island,Purse seine,State managed fishery,"salmon, pink",17358,55541,Obi Seafoods-Naknek
4903,2021,34,8,8/20/2021,232,15,23215,Nuka Island,Purse seine,State managed fishery,"salmon, sockeye",8,47,Obi Seafoods-Naknek
4904,2021,34,8,8/20/2021,241,7,24107,Tutka Bay SHA,Fish ladder/race way,Private Hatchery - Carcass Sale,"salmon, pink",7051,18542,Pacific Star Seafoods
4905,2021,34,8,8/21/2021,232,2,23202,Port Chatham,Purse seine,State managed fishery,"salmon, pink",5130,20381,Obi Seafoods-Naknek
4906,2021,34,8,8/21/2021,232,2,23202,Port Chatham,Purse seine,State managed fishery,"salmon, pink",23002,68989,Pacific Star Seafoods
4907,2021,34,8,8/21/2021,232,4,23204,Windy Bay,Purse seine,State managed fishery,"salmon, pink",8180,40901,Pacific Star Seafoods
4908,2021,34,8,8/21/2021,232,11,23211,Port Dick Headend Section,Purse seine,State managed fishery,"salmon, chum",8,59,Pacific Star Seafoods
4909,2021,34,8,8/21/2021,232,11,23211,Port Dick Headend Section,Purse seine,State managed fishery,"salmon, pink",4496,18713,Obi Seafoods-Naknek
4910,2021,34,8,8/21/2021,232,11,23211,Port Dick Headend Section,Purse seine,State managed fishery,"salmon, pink",22863,75431,Pacific Star Seafoods
4911,2021,34,8,8/21/2021,232,12,23212,Port Dick Middle Creek Section,Purse seine,State managed fishery,"salmon, chum",7,57,Obi Seafoods-Naknek
4912,2021,34,8,8/21/2021,232,12,23212,Port Dick Middle Creek Section,Purse seine,State managed fishery,"salmon, coho",12,82,Obi Seafoods-Naknek
4913,2021,34,8,8/21/2021,232,12,23212,Port Dick Middle Creek Section,Purse seine,State managed fishery,"salmon, pink",27497,93093,Obi Seafoods-Naknek
4914,2021,34,8,8/21/2021,232,12,23212,Port Dick Middle Creek Section,Purse seine,State managed fishery,"salmon, sockeye",6,32,Obi Seafoods-Naknek
4915,2021,34,8,8/21/2021,232,15,23215,Nuka Island,Purse seine,State managed fishery,"salmon, pink",3674,14701,Obi Seafoods-Naknek
4916,2021,34,8,8/21/2021,241,7,24107,Tutka Bay SHA,Fish ladder/race way,Private Hatchery - Carcass Sale,"salmon, pink",3092,7732,Pacific Star Seafoods
4917,2021,33,8,8/22/2021,231,30,23130,Resurrection Bay North,Hand troll,Commercial Sale/Sportsfish Derby,"salmon, coho",1878,12582,Obi Seafoods-Naknek
4918,2021,35,8,8/22/2021,232,2,23202,Port Chatham,Purse seine,State managed fishery,"salmon, chum",1,4,Pacific Star Seafoods
4919,2021,35,8,8/22/2021,232,2,23202,Port Chatham,Purse seine,State managed fishery,"salmon, pink",10628,32940,Pacific Star Seafoods
4920,2021,35,8,8/22/2021,232,4,23204,Windy Bay,Purse seine,State managed fishery,"salmon, coho",44,184,Pacific Star Seafoods
4921,2021,35,8,8/22/2021,232,4,23204,Windy Bay,Purse seine,State managed fishery,"salmon, pink",25484,78995,Pacific Star Seafoods
4922,2021,35,8,8/22/2021,232,11,23211,Port Dick Headend Section,Purse seine,State managed fishery,"salmon, chum",19,132,Pacific Star Seafoods
4923,2021,35,8,8/22/2021,232,11,23211,Port Dick Headend Section,Purse seine,State managed fishery,"salmon, pink",17764,48373,Obi Seafoods-Naknek
4924,2021,35,8,8/22/2021,232,11,23211,Port Dick Headend Section,Purse seine,State managed fishery,"salmon, pink",17039,47704,Pacific Star Seafoods
4925,2021,35,8,8/22/2021,232,12,23212,Port Dick Middle Creek Section,Purse seine,State managed fishery,"salmon, chum",90,603,Obi Seafoods-Naknek
4926,2021,35,8,8/22/2021,232,12,23212,Port Dick Middle Creek Section,Purse seine,State managed fishery,"salmon, chum",30,184,Pacific Star Seafoods
4927,2021,35,8,8/22/2021,232,12,23212,Port Dick Middle Creek Section,Purse seine,State managed fishery,"salmon, coho",2,17,Obi Seafoods-Naknek
4928,2021,35,8,8/22/2021,232,12,23212,Port Dick Middle Creek Section,Purse seine,State managed fishery,"salmon, pink",22948,71889,Obi Seafoods-Naknek
4929,2021,35,8,8/22/2021,232,12,23212,Port Dick Middle Creek Section,Purse seine,State managed fishery,"salmon, pink",10179,28500,Pacific Star Seafoods
4930,2021,35,8,8/22/2021,241,7,24107,Tutka Bay SHA,Fish ladder/race way,Private Hatchery - Carcass Sale,"salmon, pink",4400,11561,Pacific Star Seafoods
4931,2021,35,8,8/23/2021,232,2,23202,Port Chatham,Purse seine,State managed fishery,"salmon, chum",52,313,Pacific Star Seafoods
4932,2021,35,8,8/23/2021,232,2,23202,Port Chatham,Purse seine,State managed fishery,"salmon, coho",2,12,Pacific Star Seafoods
4933,2021,35,8,8/23/2021,232,2,23202,Port Chatham,Purse seine,State managed fishery,"salmon, pink",38351,129787,Pacific Star Seafoods
4934,2021,35,8,8/23/2021,232,2,23202,Port Chatham,Purse seine,State managed fishery,"salmon, sockeye",4,29,Pacific Star Seafoods
4935,2021,35,8,8/23/2021,232,4,23204,Windy Bay,Purse seine,State managed fishery,"salmon, chum",5,36,Pacific Star Seafoods
4936,2021,35,8,8/23/2021,232,4,23204,Windy Bay,Purse seine,State managed fishery,"salmon, coho",10,91,Pacific Star Seafoods
4937,2021,35,8,8/23/2021,232,4,23204,Windy Bay,Purse seine,State managed fishery,"salmon, pink",16430,77344,Pacific Star Seafoods
4938,2021,35,8,8/23/2021,232,5,23205,Rocky Bay,Purse seine,State managed fishery,"salmon, chum",1,6,Pacific Star Seafoods
4939,2021,35,8,8/23/2021,232,5,23205,Rocky Bay,Purse seine,State managed fishery,"salmon, coho",2,23,Pacific Star Seafoods
4940,2021,35,8,8/23/2021,232,5,23205,Rocky Bay,Purse seine,State managed fishery,"salmon, pink",2643,13478,Pacific Star Seafoods
4941,2021,35,8,8/23/2021,232,11,23211,Port Dick Headend Section,Purse seine,State managed fishery,"salmon, chum",3,19,Obi Seafoods-Naknek
4942,2021,35,8,8/23/2021,232,11,23211,Port Dick Headend Section,Purse seine,State managed fishery,"salmon, pink",17985,56824,Obi Seafoods-Naknek
4943,2021,35,8,8/23/2021,232,12,23212,Port Dick Middle Creek Section,Purse seine,State managed fishery,"salmon, chum",8,50,Obi Seafoods-Naknek
4944,2021,35,8,8/23/2021,232,12,23212,Port Dick Middle Creek Section,Purse seine,State managed fishery,"salmon, chum",6,34,Pacific Star Seafoods
4945,2021,35,8,8/23/2021,232,12,23212,Port Dick Middle Creek Section,Purse seine,State managed fishery,"salmon, coho",3,20,Obi Seafoods-Naknek
4946,2021,35,8,8/23/2021,232,12,23212,Port Dick Middle Creek Section,Purse seine,State managed fishery,"salmon, pink",21198,70617,Obi Seafoods-Naknek
4947,2021,35,8,8/23/2021,232,12,23212,Port Dick Middle Creek Section,Purse seine,State managed fishery,"salmon, pink",8401,33594,Pacific Star Seafoods
4948,2021,35,8,8/23/2021,232,13,23213,Port Dick Island Creek Section,Purse seine,State managed fishery,"salmon, pink",7420,29660,Pacific Star Seafoods
4949,2021,35,8,8/23/2021,241,7,24107,Tutka Bay SHA,Fish ladder/race way,Private Hatchery - Carcass Sale,"salmon, pink",3500,9465,Pacific Star Seafoods
4950,2021,35,8,8/24/2021,232,2,23202,Port Chatham,Purse seine,State managed fishery,"salmon, chum",2,13,Pacific Star Seafoods
4951,2021,35,8,8/24/2021,232,2,23202,Port Chatham,Purse seine,State managed fishery,"salmon, coho",1,7,Pacific Star Seafoods
4952,2021,35,8,8/24/2021,232,2,23202,Port Chatham,Purse seine,State managed fishery,"salmon, pink",10170,31520,Pacific Star Seafoods
4953,2021,35,8,8/24/2021,232,2,23202,Port Chatham,Purse seine,State managed fishery,"salmon, sockeye",3,14,Pacific Star Seafoods
4954,2021,35,8,8/24/2021,232,4,23204,Windy Bay,Purse seine,State managed fishery,"salmon, coho",35,278,Pacific Star Seafoods
4955,2021,35,8,8/24/2021,232,4,23204,Windy Bay,Purse seine,State managed fishery,"salmon, pink",9404,29150,Pacific Star Seafoods
4956,2021,35,8,8/24/2021,232,4,23204,Windy Bay,Purse seine,State managed fishery,"salmon, sockeye",10,44,Pacific Star Seafoods
4957,2021,35,8,8/24/2021,232,12,23212,Port Dick Middle Creek Section,Purse seine,State managed fishery,"salmon, chum",20,149,Obi Seafoods-Naknek
4958,2021,35,8,8/24/2021,232,12,23212,Port Dick Middle Creek Section,Purse seine,State managed fishery,"salmon, chum",9,64,Pacific Star Seafoods
4959,2021,35,8,8/24/2021,232,12,23212,Port Dick Middle Creek Section,Purse seine,State managed fishery,"salmon, coho",3,25,Obi Seafoods-Naknek
4960,2021,35,8,8/24/2021,232,12,23212,Port Dick Middle Creek Section,Purse seine,State managed fishery,"salmon, pink",21135,79932,Obi Seafoods-Naknek
4961,2021,35,8,8/24/2021,232,12,23212,Port Dick Middle Creek Section,Purse seine,State managed fishery,"salmon, pink",12121,37340,Pacific Star Seafoods
4962,2021,35,8,8/24/2021,241,7,24107,Tutka Bay SHA,Fish ladder/race way,Private Hatchery - Carcass Sale,"salmon, pink",,736,Pacific Star Seafoods
4963,2021,35,8,8/25/2021,232,4,23204,Windy Bay,Purse seine,State managed fishery,"salmon, coho",15,111,Pacific Star Seafoods
4964,2021,35,8,8/25/2021,232,4,23204,Windy Bay,Purse seine,State managed fishery,"salmon, pink",3759,11579,Pacific Star Seafoods
4965,2021,35,8,8/25/2021,232,5,23205,Rocky Bay,Purse seine,State managed fishery,"salmon, chum",6,19,Pacific Star Seafoods
4966,2021,35,8,8/25/2021,232,5,23205,Rocky Bay,Purse seine,State managed fishery,"salmon, coho",32,223,Pacific Star Seafoods
4967,2021,35,8,8/25/2021,232,5,23205,Rocky Bay,Purse seine,State managed fishery,"salmon, pink",5949,16651,Pacific Star Seafoods
4968,2021,35,8,8/25/2021,232,8,23208,Taylor Bay Section,Purse seine,State managed fishery,"salmon, chum",8,55,Pacific Star Seafoods
4969,2021,35,8,8/25/2021,232,8,23208,Taylor Bay Section,Purse seine,State managed fishery,"salmon, pink",2354,6592,Pacific Star Seafoods
4970,2021,35,8,8/25/2021,232,12,23212,Port Dick Middle Creek Section,Purse seine,State managed fishery,"salmon, chum",3,22,Obi Seafoods-Naknek
4971,2021,35,8,8/25/2021,232,12,23212,Port Dick Middle Creek Section,Purse seine,State managed fishery,"salmon, chum",8,55,Pacific Star Seafoods
4972,2021,35,8,8/25/2021,232,12,23212,Port Dick Middle Creek Section,Purse seine,State managed fishery,"salmon, pink",4509,14428,Obi Seafoods-Naknek
4973,2021,35,8,8/25/2021,232,12,23212,Port Dick Middle Creek Section,Purse seine,State managed fishery,"salmon, pink",2354,6592,Pacific Star Seafoods
4974,2021,35,8,8/25/2021,232,13,23213,Port Dick Island Creek Section,Purse seine,State managed fishery,"salmon, chum",7,48,Obi Seafoods-Naknek
4975,2021,35,8,8/25/2021,232,13,23213,Port Dick Island Creek Section,Purse seine,State managed fishery,"salmon, chum",10,64,Pacific Star Seafoods
4976,2021,35,8,8/25/2021,232,13,23213,Port Dick Island Creek Section,Purse seine,State managed fishery,"salmon, pink",10441,33408,Obi Seafoods-Naknek
4977,2021,35,8,8/25/2021,232,13,23213,Port Dick Island Creek Section,Purse seine,State managed fishery,"salmon, pink",5047,20422,Pacific Star Seafoods
4978,2021,35,8,8/25/2021,241,7,24107,Tutka Bay SHA,Fish ladder/race way,Private Hatchery - Carcass Sale,"salmon, pink",,1017,Pacific Star Seafoods
4979,2021,35,8,8/26/2021,232,4,23204,Windy Bay,Purse seine,State managed fishery,"salmon, coho",7,49,Pacific Star Seafoods
4980,2021,35,8,8/26/2021,232,4,23204,Windy Bay,Purse seine,State managed fishery,"salmon, pink",2429,9713,Pacific Star Seafoods
4981,2021,35,8,8/26/2021,232,4,23204,Windy Bay,Purse seine,State managed fishery,"salmon, sockeye",3,17,Pacific Star Seafoods
4982,2021,35,8,8/26/2021,232,11,23211,Port Dick Headend Section,Purse seine,State managed fishery,"salmon, pink",2136,6324,Obi Seafoods-Naknek
4983,2021,35,8,8/26/2021,232,11,23211,Port Dick Headend Section,Purse seine,State managed fishery,"salmon, sockeye",1,5,Obi Seafoods-Naknek
4984,2021,35,8,8/26/2021,232,13,23213,Port Dick Island Creek Section,Purse seine,State managed fishery,"salmon, chum",1,5,Obi Seafoods-Naknek
4985,2021,35,8,8/26/2021,232,13,23213,Port Dick Island Creek Section,Purse seine,State managed fishery,"salmon, chum",2,15,Pacific Star Seafoods
4986,2021,35,8,8/26/2021,232,13,23213,Port Dick Island Creek Section,Purse seine,State managed fishery,"salmon, coho",1,5,Obi Seafoods-Naknek
4987,2021,35,8,8/26/2021,232,13,23213,Port Dick Island Creek Section,Purse seine,State managed fishery,"salmon, pink",5803,17174,Obi Seafoods-Naknek
4988,2021,35,8,8/26/2021,232,13,23213,Port Dick Island Creek Section,Purse seine,State managed fishery,"salmon, pink",3420,17785,Pacific Star Seafoods
4989,2021,35,8,8/26/2021,232,15,23215,Nuka Island,Purse seine,State managed fishery,"salmon, chum",23,145,Obi Seafoods-Naknek
4990,2021,35,8,8/26/2021,232,15,23215,Nuka Island,Purse seine,State managed fishery,"salmon, coho",3,23,Obi Seafoods-Naknek
4991,2021,35,8,8/26/2021,232,15,23215,Nuka Island,Purse seine,State managed fishery,"salmon, pink",11757,36110,Obi Seafoods-Naknek
4992,2021,35,8,8/26/2021,232,15,23215,Nuka Island,Purse seine,State managed fishery,"salmon, sockeye",12,50,Obi Seafoods-Naknek
4993,2021,35,8,8/27/2021,232,12,23212,Port Dick Middle Creek Section,Purse seine,State managed fishery,"salmon, chum",15,120,Obi Seafoods-Naknek
4994,2021,35,8,8/27/2021,232,12,23212,Port Dick Middle Creek Section,Purse seine,State managed fishery,"salmon, coho",6,40,Obi Seafoods-Naknek
4995,2021,35,8,8/27/2021,232,12,23212,Port Dick Middle Creek Section,Purse seine,State managed fishery,"salmon, pink",4680,18787,Obi Seafoods-Naknek
4996,2021,35,8,8/27/2021,241,7,24107,Tutka Bay SHA,Fish ladder/race way,Private Hatchery - Carcass Sale,"salmon, pink",,726,Pacific Star Seafoods
4997,2021,35,8,8/28/2021,241,7,24107,Tutka Bay SHA,Fish ladder/race way,Private Hatchery - Carcass Sale,"salmon, pink",1386,4511,Pacific Star Seafoods
4998,2021,36,8,8/29/2021,232,12,23212,Port Dick Middle Creek Section,Purse seine,State managed fishery,"salmon, chum",16,108,Obi Seafoods-Naknek
4999,2021,36,8,8/29/2021,232,12,23212,Port Dick Middle Creek Section,Purse seine,State managed fishery,"salmon, pink",10332,31833,Obi Seafoods-Naknek
5000,2021,36,8,8/29/2021,232,12,23212,Port Dick Middle Creek Section,Purse seine,State managed fishery,"salmon, sockeye",1,8,Obi Seafoods-Naknek
5001,2021,36,8,8/29/2021,241,7,24107,Tutka Bay SHA,Fish ladder/race way,Private Hatchery - Carcass Sale,"salmon, pink",,367,Pacific Star Seafoods
5002,2021,36,8,8/30/2021,232,11,23211,Port Dick Headend Section,Purse seine,State managed fishery,"salmon, coho",1,7,Obi Seafoods-Naknek
5003,2021,36,8,8/30/2021,232,11,23211,Port Dick Headend Section,Purse seine,State managed fishery,"salmon, pink",2591,7981,Obi Seafoods-Naknek
5004,2021,36,8,8/30/2021,232,11,23211,Port Dick Headend Section,Purse seine,State managed fishery,"salmon, sockeye",1,8,Obi Seafoods-Naknek
5005,2021,36,8,8/30/2021,232,12,23212,Port Dick Middle Creek Section,Purse seine,State managed fishery,"salmon, coho",1,7,Obi Seafoods-Naknek
5006,2021,36,8,8/30/2021,232,12,23212,Port Dick Middle Creek Section,Purse seine,State managed fishery,"salmon, pink",2591,7981,Obi Seafoods-Naknek
5007,2021,36,8,8/30/2021,232,12,23212,Port Dick Middle Creek Section,Purse seine,State managed fishery,"salmon, sockeye",2,8,Obi Seafoods-Naknek
5008,2021,36,8,8/30/2021,241,7,24107,Tutka Bay SHA,Fish ladder/race way,Private Hatchery - Carcass Sale,"salmon, pink",,269,Pacific Star Seafoods
5009,2021,36,8,8/31/2021,241,7,24107,Tutka Bay SHA,Fish ladder/race way,Private Hatchery - Carcass Sale,"salmon, pink",7292,18572,Pacific Star Seafoods
5010,2021,36,9,9/1/2021,241,7,24107,Tutka Bay SHA,Fish ladder/race way,Private Hatchery - Carcass Sale,"salmon, pink",,390,Pacific Star Seafoods
